course_code,exam_type,start_time,end_time,location
ELE-3604,Oral_exam,2024-12-18 08:00:00,,N/A
ELE-3604,Assignment,2024-12-11 14:00:00,,N/A
ELE-3605,Practical_exam,2024-12-16 08:00:00,,N/A
ELE-3605,Assignment,2024-12-11 14:00:00,,N/A
ELE-3606,Oral_exam,2024-12-17 00:00:00,2024-12-18 00:00:00,N/A
ELE-3607,School_exam,2025-03-03 09:00:00,,"(NARVIK): E-Fløyen – E2430, Seminarrom"
ELE-3609,School_exam,2025-05-26 09:00:00,,"(NARVIK): E-Fløyen – E1460, Seminarrom"
ELE-3611,School_exam,2024-12-10 09:00:00,,"(NARVIK): E-Fløyen – E1480, Aktivt læringsrom
(NARVIK): E-Fløyen – E1580, Undervisningsrom"
ELE-3612,School_exam,2025-03-05 09:00:00,,"(NARVIK): E-Fløyen – E2470, Seminarrom"
ELE-3613,School_exam,2024-12-16 09:00:00,,"(NARVIK): E-Fløyen – E1540, Seminarrom
(NARVIK): E-Fløyen – E1580, Undervisningsrom"
ELE-3900,Assignment,2025-05-15 14:00:00,,N/A
END-3600,Assignment,2025-05-26 14:00:00,,N/A
END-3602,Off_campus_exam,2024-12-06 14:00:00,,N/A
END-3602,Oral_exam,2024-12-12 08:00:00,,N/A
END-3605,Off_campus_exam,2024-12-11 09:00:00,2024-12-11 12:00:00,N/A
END-3606,Off_campus_exam,2025-06-03 09:00:00,2025-06-03 13:00:00,N/A
END-3607,Off_campus_exam,2025-03-06 09:00:00,2025-03-06 15:00:00,N/A
END-3608,Assignment,2025-03-03 14:00:00,,N/A
END-3800,Portfolio,2024-12-13 14:00:00,,N/A
END-3900,Assignment,2025-05-15 14:00:00,,N/A
END-3970,Assignment,2025-05-15 14:00:00,,N/A
ETE-2501,Skriftlig_skoleeksamen,2025-06-06 09:00:00,,"(NARVIK): E-Fløyen – E1480, Aktivt læringsrom"
ETE-2600,Skriftlig_skoleeksamen,2024-12-02 09:00:00,,"(NARVIK): E-Fløyen – E1460, Seminarrom"
ETE-2601,Skriftlig_skoleeksamen,2024-11-20 09:00:00,,"(NARVIK): C-Blokken – C4220, Datarom"
ETE-2602,Skriftlig_skoleeksamen,2024-11-26 09:00:00,,"(NARVIK): E-Fløyen – E1540, Seminarrom"
ETE-2603,Oppgave,2025-05-30 14:00:00,,N/A
ETE-2606,Skriftlig_skoleeksamen,2024-11-29 09:00:00,,(NARVIK): E-Fløyen – E2550 Klasserom
ETE-2607,Skriftlig_skoleeksamen,2025-05-22 09:00:00,,"(NARVIK): E-Fløyen – E2470, Seminarrom"
ETE-2608,Skriftlig_skoleeksamen,2025-06-10 09:00:00,,"(NARVIK): E-Fløyen – E2470, Seminarrom"
ETE-2780,Oppgave,2025-05-20 14:00:00,,N/A
ETE-2802,Skriftlig_skoleeksamen,2024-12-16 09:00:00,,"(NARVIK): E-Fløyen – E1480, Aktivt læringsrom"
FLY-2604,Skriftlig_skoleeksamen,2024-11-22 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
FLY-2780,Oppgave,2025-05-16 14:00:00,,N/A
FYS-2500,Skriftlig_skoleeksamen,2025-05-21 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
INE-3600,Off_campus_exam,2024-11-25 09:00:00,2024-12-09 14:00:00,N/A
INE-3600,Off_campus_exam,2024-12-16 09:00:00,2024-12-16 12:00:00,N/A
INE-3601,Muntlig_eksamen,2024-12-10 00:00:00,2024-12-11 00:00:00,N/A
INE-3607,Off_campus_exam,2025-01-27 09:00:00,2025-02-03 14:00:00,N/A
INE-3610,Assignment,2025-03-07 14:00:00,,N/A
INE-3611,Assignment,2025-05-28 14:00:00,,N/A
INE-3613,Assignment,2024-12-13 14:00:00,,N/A
INE-3613,Assignment,2025-05-28 14:00:00,,N/A
INE-3900,Assignment,2025-05-15 14:00:00,,N/A
MAS-2500,Skriftlig_skoleeksamen,2024-12-03 09:00:00,,"(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
(MO I RANA): Campus Helgeland – Undervisning
(NARVIK): E-Fløyen – E2470, Seminarrom
(NARVIK): E-Fløyen – E2471, Seminarrom
Universitetet i Agder – Universitetet i Agder"
MAS-2502,School_exam,2024-11-25 09:00:00,,"(MO I RANA): Campus Helgeland – Undervisning
(NARVIK): E-Fløyen – E1580, Undervisningsrom
(NARVIK): E-Fløyen – E2463, Undervisningsrom
(NARVIK): E-Fløyen – E2471, Seminarrom
(ALTA): Campus Alta: Paviljong 1, 2, 3 og m.bygg – Rom P179, Sarikoski
(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
Universitetet i Agder – Universitetet i Agder"
MAS-2601,Hjemmeeksamen,2024-12-09 09:00:00,2024-12-12 13:00:00,N/A
MAS-2603,School_exam,2025-06-02 09:00:00,,"(MO I RANA): Campus Helgeland – Undervisning
(NARVIK): E-Fløyen – E2430, Seminarrom
(NARVIK): E-Fløyen – E2463, Undervisningsrom"
MAS-2604,Mappevurdering,2025-05-16 14:00:00,,N/A
MAS-2780,Oppgave,2025-01-10 14:00:00,,N/A
MAS-2780,Oppgave,2025-05-20 14:00:00,,N/A
MAS-2800,Mappevurdering,2024-12-05 14:00:00,,N/A
MAS-2801,Assignment,2024-11-27 14:00:00,,N/A
MAS-2802,Skriftlig_skoleeksamen,2024-12-06 09:00:00,,"(MO I RANA): Campus Helgeland – Undervisning
(NARVIK): E-Fløyen – E1460, Seminarrom
Universitetet i Agder – Universitetet i Agder"
MAS-2803,Skriftlig_skoleeksamen,2024-12-03 09:00:00,,"(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(NARVIK): E-Fløyen – E1580, Undervisningsrom
(NARVIK): E-Fløyen – E2463, Undervisningsrom
Universitetet i Agder – Universitetet i Agder"
MAS-2805,Mappevurdering,2024-12-09 14:00:00,,N/A
MAS-2807,Muntlig_eksamen,2024-12-16 08:00:00,,N/A
MAS-2807,Oppgave,2024-12-13 14:00:00,,N/A
MAT-3802,School_exam,2024-12-12 09:00:00,,"(NARVIK): E-Fløyen – E1460, Seminarrom
(NARVIK): E-Fløyen – E1480, Aktivt læringsrom"
NOR-0500,Mappevurdering,2025-05-13 14:00:00,,N/A
PRO-2501,Hjemmeeksamen,2024-12-13 09:00:00,2024-12-13 12:00:00,N/A
PRO-2501,Mappevurdering,2024-12-04 14:00:00,,N/A
PRO-2604,Skriftlig_skoleeksamen,2024-11-26 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
PRO-2606,Skriftlig_skoleeksamen,2025-06-04 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
PRO-2607,Hjemmeeksamen,2025-04-03 09:00:00,2025-05-12 14:00:00,N/A
PRO-2609,Hjemmeeksamen,2025-05-21 09:00:00,2025-05-21 14:00:00,N/A
PRO-2610,Skriftlig_skoleeksamen,2024-11-29 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
PRO-2611,Skriftlig_skoleeksamen,2024-12-06 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
PRO-2612,Skriftlig_skoleeksamen,2024-12-06 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
PRO-2613,Skriftlig_skoleeksamen,2025-05-20 09:00:00,,"(ALTA): Campus Alta Byggetrinn 2 – Rom 2108, Seminarrom (Alta)
(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
(NARVIK): E-Fløyen – E2430, Seminarrom"
PRO-2614,Skriftlig_skoleeksamen,2025-05-22 09:00:00,,"(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
(NARVIK): E-Fløyen – E2470, Seminarrom
(NARVIK): E-Fløyen – E2471, Seminarrom"
PRO-2780,Oppgave,2025-05-16 14:00:00,,N/A
PRO-2781,Oppgave,2025-05-20 14:00:00,,N/A
PRO-2801,Hjemmeeksamen,2024-12-04 09:00:00,2024-12-04 12:00:00,N/A
PRO-2801,Mappevurdering,2024-11-27 14:00:00,,N/A
PRO-2802,Assignment,2024-11-20 14:00:00,,N/A
PRO-2804,Hjemmeeksamen,2024-12-02 09:00:00,2024-12-02 13:00:00,N/A
PRO-2806,Hjemmeeksamen,2024-12-06 09:00:00,2024-12-06 12:00:00,N/A
PRO-2806,Mappevurdering,2024-11-27 14:00:00,,N/A
PRO-2808,Portfolio,2024-11-29 14:00:00,,N/A
PRO-2808,Skriftlig_skoleeksamen,2024-12-06 09:00:00,,"(NARVIK): E-Fløyen – E1460, Seminarrom"
STE-2600,Mappevurdering,2025-06-06 13:00:00,,N/A
STE-2601,Mappevurdering,2024-12-03 14:00:00,,N/A
STE-2601,Muntlig_eksamen,2024-12-02 00:00:00,2024-12-04 00:00:00,N/A
STE-2602,Mappevurdering,2024-11-26 14:00:00,,N/A
STE-2603,Mappevurdering,2025-05-30 13:00:00,,N/A
STE-2604,Mappevurdering,2024-12-05 14:00:00,,N/A
STE-2605,Oppgave,2025-05-27 14:00:00,,N/A
STE-2605,Skriftlig_skoleeksamen,2025-05-27 09:00:00,,"(NARVIK): E-Fløyen – E1480, Aktivt læringsrom
(NARVIK): E-Fløyen – E1540, Seminarrom
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)"
STE-2780,Oppgave,2025-05-20 14:00:00,,N/A
STE-2801,Mappevurdering,2024-12-13 14:00:00,,N/A
STE-2801,Muntlig_eksamen,2024-12-09 00:00:00,2024-12-11 00:00:00,N/A
STE-3602,Oral_exam,2024-12-09 00:00:00,2024-12-11 00:00:00,N/A
STE-3605,Portfolio,2025-03-05 14:00:00,,N/A
STE-3607,Portfolio,2025-02-28 14:00:00,,N/A
STE-3607,Oral_exam,2025-03-07 08:00:00,,N/A
STE-3608,School_exam,2025-05-27 09:00:00,,"(NARVIK): E-Fløyen – E1460, Seminarrom"
STE-3800,School_exam,2024-12-12 09:00:00,,"(NARVIK): E-Fløyen – E1460, Seminarrom"
STE-3801,Portfolio,2024-12-12 14:00:00,,N/A
STE-3900,Assignment,2025-05-15 14:00:00,,N/A
TEK-0504,Skriftlig_skoleeksamen,2024-12-05 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
TEK-0512,Mappevurdering,2025-05-16 14:00:00,,N/A
TEK-0512,Skriftlig_skoleeksamen,2025-05-26 09:00:00,,"(BODØ): Posthusgården – ALR 105
(BODØ): Posthusgården – Undervisningsrom 138
(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
(HAMMERFEST): Nye Hammerfest sykehus – Snefjord
(NARVIK): E-Fløyen – E1480, Aktivt læringsrom
(NARVIK): E-Fløyen – E1540, Seminarrom
(KIRKENES): UiT i Kirkenes – 1.08 Lille klasserom"
TEK-0513,Mappevurdering,2025-05-02 14:00:00,,N/A
TEK-0513,Skriftlig_skoleeksamen,2025-05-15 09:00:00,,"(BODØ): Posthusgården – Undervisningsrom 138
Studiesenteret Midt-Troms – Rom 258 Finnsnes
Studiesenteret Midt-Troms – Rom 259 Finnsnes
(NARVIK): E-Fløyen – E2463, Undervisningsrom
(NARVIK): E-Fløyen – E2470, Seminarrom
(NARVIK): E-Fløyen – E2471, Seminarrom
(ALTA): Campus Alta: Paviljong 1, 2, 3 og m.bygg – Rom P178, Parilla
(ALTA): Campus Alta: Paviljong 1, 2, 3 og m.bygg – Rom P179, Sarikoski"
TEK-0514,Mappevurdering,2025-05-07 14:00:00,,N/A
TEK-0514,Skriftlig_skoleeksamen,2025-05-20 09:00:00,,"(BODØ): Posthusgården – ALR 105
(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
Studiesenteret Midt-Troms – Rom 258 Finnsnes
(NARVIK): E-Fløyen – E1480, Aktivt læringsrom"
TEK-0515,Mappevurdering,2025-05-13 14:00:00,,N/A
TEK-0515,Skriftlig_skoleeksamen,2025-05-28 09:00:00,,"(BODØ): Posthusgården – ALR 105
(ALTA): Campus Alta Byggetrinn 3 – Rom A102, Kultursalen (Alta)
(HAMMERFEST): Nye Hammerfest sykehus – Snefjord
(NARVIK): E-Fløyen – E2471, Seminarrom
(KIRKENES): UiT i Kirkenes – 1.05 Store klasserom"
TEK-0516,Mappevurdering,2025-05-08 14:00:00,,N/A
TEK-0516,Skriftlig_skoleeksamen,2025-05-23 09:00:00,,"(BODØ): Posthusgården – ALR 105
(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
(HAMMERFEST): Nye Hammerfest sykehus – Snefjord
(NARVIK): E-Fløyen – E1480, Aktivt læringsrom
(KIRKENES): UiT i Kirkenes – 1.08 Lille klasserom"
TEK-0517,Skriftlig_skoleeksamen,2024-12-09 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
TEK-0517,Skriftlig_skoleeksamen,2025-05-26 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
TEK-0518,Skriftlig_skoleeksamen,2024-11-29 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
TEK-0518,Skriftlig_skoleeksamen,2025-05-15 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
TEK-0519,Skriftlig_skoleeksamen,2024-11-22 09:00:00,,"(TROMSO): Teorifagbygget hus 3 – Rom 3.203, bibliotek (Tromsø)"
TEK-0519,Skriftlig_skoleeksamen,2025-05-20 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
TEK-0520,Skriftlig_skoleeksamen,2024-12-05 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
TEK-1501,Skriftlig_skoleeksamen,2024-12-11 09:00:00,,"(BODØ): Posthusgården – ALR 105
(BODØ): Posthusgården – Undervisningsrom 138
(ALTA): Campus Alta Byggetrinn 2 – Rom 2108, Seminarrom (Alta)
(HAMMERFEST): Campus Hammerfest – 233 Skaidi (Hammerfest)
(MO I RANA): Campus Helgeland – Undervisning
(NARVIK): E-Fløyen – E1460, Seminarrom
(NARVIK): E-Fløyen – E1480, Aktivt læringsrom
(NARVIK): E-Fløyen – E1540, Seminarrom
(NARVIK): E-Fløyen – E2430, Seminarrom
(NARVIK): E-Fløyen – E2463, Undervisningsrom
(NARVIK): E-Fløyen – E2550 Klasserom
(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
Universitetet i Agder – Universitetet i Agder"
TEK-1502,Mappevurdering,2024-11-22 14:00:00,,N/A
TEK-1503,Hjemmeeksamen,2024-11-25 09:00:00,2024-12-03 14:00:00,N/A
TEK-1504,Skriftlig_skoleeksamen,2025-05-06 09:00:00,,"(BODØ): Posthusgården – ALR 105
(ALTA): Campus Alta Byggetrinn 2 – Rom 2108, Seminarrom (Alta)
(NARVIK): E-Fløyen – E1460, Seminarrom
(NARVIK): E-Fløyen – E1480, Aktivt læringsrom
(NARVIK): E-Fløyen – E1540, Seminarrom
(NARVIK): E-Fløyen – E2430, Seminarrom
(NARVIK): E-Fløyen – E2461, Undervisningsrom
(NARVIK): E-Fløyen – E2463, Undervisningsrom
(NARVIK): E-Fløyen – E2470, Seminarrom
(NARVIK): E-Fløyen – E2471, Seminarrom
(NARVIK): E-Fløyen – E2540, Seminarrom
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)"
TEK-1505,Skriftlig_skoleeksamen,2025-06-03 09:00:00,,"(BODØ): Posthusgården – ALR 105
(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
(NARVIK): E-Fløyen – E1460, Seminarrom
(NARVIK): E-Fløyen – E1480, Aktivt læringsrom
(NARVIK): E-Fløyen – E1540, Seminarrom
(NARVIK): E-Fløyen – E2430, Seminarrom
(NARVIK): E-Fløyen – E2461, Undervisningsrom
(NARVIK): E-Fløyen – E2463, Undervisningsrom
(NARVIK): E-Fløyen – E2470, Seminarrom
(NARVIK): E-Fløyen – E2471, Seminarrom
(NARVIK): E-Fløyen – E3420, Seminarrom
(NARVIK): E-Fløyen – E3530, Seminarrom"
TEK-1506,Hjemmeeksamen,2024-11-25 09:00:00,2024-12-03 14:00:00,N/A
TEK-1507,Skriftlig_skoleeksamen,2024-12-06 09:00:00,,"(BODØ): Posthusgården – ALR 105
(BODØ): Posthusgården – Undervisningsrom 138
(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
(HAMMERFEST): Campus Hammerfest – 223 Klasserom Snefjord (Hammerfest)
(HARSTAD): Havnegata 5-7 – Undervisningsrom 8
(MO I RANA): Campus Helgeland – Undervisning
(NARVIK): E-Fløyen – E1480, Aktivt læringsrom
(NARVIK): E-Fløyen – E1540, Seminarrom
(NARVIK): E-Fløyen – E1580, Undervisningsrom
(NARVIK): E-Fløyen – E2463, Undervisningsrom
(NARVIK): E-Fløyen – E2470, Seminarrom
(NARVIK): E-Fløyen – E2471, Seminarrom
(NARVIK): E-Fløyen – E2550 Klasserom
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
Universitetet i Agder – Universitetet i Agder"
TEK-1508,Skriftlig_skoleeksamen_-_eng,2025-05-09 09:00:00,,"(NARVIK): E-Fløyen – E1480, Aktivt læringsrom
(NARVIK): E-Fløyen – E1540, Seminarrom"
TEK-1508,Skriftlig_skoleeksamen_-_nor,2024-12-13 09:00:00,,"(MO I RANA): Campus Helgeland – Undervisning
(MO I RANA): Campus Helgeland – Undervisning
(NARVIK): E-Fløyen – E1540, Seminarrom"
TEK-1509,Mappevurdering,2025-05-26 14:00:00,,N/A
TEK-1509,Skriftlig_skoleeksamen,2025-06-12 09:00:00,,"(NARVIK): E-Fløyen – E2470, Seminarrom
(NARVIK): E-Fløyen – E2471, Seminarrom"
TEK-1510,Mappevurdering,2025-05-26 14:00:00,,N/A
TEK-1510,Skriftlig_skoleeksamen,2025-06-12 09:00:00,,"(NARVIK): E-Fløyen – E2461, Undervisningsrom
(NARVIK): E-Fløyen – E2463, Undervisningsrom"
TEK-1511,Hjemmeeksamen,2024-11-05 09:00:00,2024-11-19 14:00:00,N/A
TEK-1512,Hjemmeeksamen,2024-11-12 09:00:00,2024-11-19 14:00:00,N/A
TEK-1513,Hjemmeeksamen,2024-11-05 09:00:00,2024-11-19 14:00:00,N/A
TEK-1516,Skriftlig_skoleeksamen,2025-05-28 09:00:00,,"(BODØ): Posthusgården – Undervisningsrom 138
(ALTA): Campus Alta Byggetrinn 3 – Rom A102, Kultursalen (Alta)
(NARVIK): E-Fløyen – E1460, Seminarrom
(NARVIK): E-Fløyen – E1480, Aktivt læringsrom
(NARVIK): E-Fløyen – E1540, Seminarrom
(NARVIK): E-Fløyen – E2461, Undervisningsrom
(NARVIK): E-Fløyen – E2463, Undervisningsrom
(NARVIK): E-Fløyen – E2550 Klasserom
(NARVIK): E-Fløyen – E3420, Seminarrom"
TEK-1518,Oppgave,2025-04-25 14:00:00,,N/A
TEK-1518,Skriftlig_skoleeksamen,2025-04-23 09:00:00,,"(BODØ): Posthusgården – ALR 105
(ALTA): Campus Alta Byggetrinn 2 – Rom 2108, Seminarrom (Alta)
(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(NARVIK): E-Fløyen – E1460, Seminarrom
(NARVIK): E-Fløyen – E1480, Aktivt læringsrom
(NARVIK): E-Fløyen – E2430, Seminarrom
(NARVIK): E-Fløyen – E2461, Undervisningsrom
(NARVIK): E-Fløyen – E2463, Undervisningsrom
(NARVIK): E-Fløyen – E2470, Seminarrom
(NARVIK): E-Fløyen – E2471, Seminarrom"
TEK-1520,Mappevurdering,2024-12-17 14:00:00,,N/A
TEK-2501,Skriftlig_skoleeksamen,2025-05-16 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
TEK-2502,Skriftlig_skoleeksamen,2025-05-21 09:00:00,,"(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)"
TEK-2503,Oppgave,2024-12-04 09:00:00,2024-12-18 14:00:00,N/A
TEK-2800,Skriftlig_skoleeksamen,2024-11-29 09:00:00,,"(BODØ): Posthusgården – ALR 105
(BODØ): Posthusgården – Undervisningsrom 138
(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
(MO I RANA): Campus Helgeland – Undervisning
(NARVIK): E-Fløyen – E2463, Undervisningsrom
(NARVIK): E-Fløyen – E2470, Seminarrom
(NARVIK): E-Fløyen – E2471, Seminarrom
(NARVIK): E-Fløyen – E2550 Klasserom
(KIRKENES): UiT i Kirkenes – 1.05 Store klasserom
(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
Universitetet i Agder – Universitetet i Agder"
TEK-2801,Skriftlig_skoleeksamen,2024-11-20 09:00:00,,"(BODØ): Posthusgården – ALR 105
(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
Studiesenteret Midt-Troms – Rom 258 Finnsnes
(TROMSO): Teorifagbygget hus 3 – Rom 3.203, bibliotek (Tromsø)
(MO I RANA): Campus Helgeland – Undervisning
(NARVIK): E-Fløyen – E2463, Undervisningsrom
(NARVIK): E-Fløyen – E2470, Seminarrom
(NARVIK): E-Fløyen – E2471, Seminarrom
(KIRKENES): UiT i Kirkenes – 402 Seminarrom
Universitetet i Agder – Universitetet i Agder"
TEK-3500,School_exam,2024-12-04 09:00:00,,"(NARVIK): E-Fløyen – E1540, Seminarrom"
TEK-3501,Project_assignment,2025-05-16 14:00:00,,N/A
TEK-3501,School_exam,2025-06-06 09:00:00,,"(NARVIK): E-Fløyen – E2430, Seminarrom
(NARVIK): E-Fløyen – E2463, Undervisningsrom
(NARVIK): E-Fløyen – E2470, Seminarrom"
TEK-3601,Off_campus_exam,2024-11-18 09:00:00,2024-12-02 14:00:00,N/A
TEK-3602,School_exam,2024-11-25 09:00:00,,N/A
TEK-3604,Assignment,2025-02-28 14:00:00,,N/A
TEK-3604,Assignment,2025-05-05 14:00:00,,N/A
TEK-8002,Oral_exam,2024-12-11 08:00:00,,N/A
Course Code,Exam_Type,,,Room Info
EOM-3010,Assignment,2024-12-16 14:00:00,,N/A
EOM-3010,Assignment,2025-06-02 14:00:00,,N/A
EOM-3901,Assignment,2024-12-16 14:00:00,,N/A
EOM-3901,Assignment,2025-06-02 14:00:00,,N/A
FLY-1008,Oppgave,2024-11-25 14:00:00,,N/A
FLY-1009,Hjemmeeksamen,2024-12-04 09:00:00,2024-12-11 14:00:00,N/A
FLY-1600,Skriftlig_skoleeksamen,2024-12-03 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
FLY-2140,Oppgave,2025-01-20 14:00:00,,N/A
FLY-2140,Oppgave,2025-06-02 14:00:00,,N/A
FLY-2145,Oppgave,2025-06-02 14:00:00,,N/A
FLY-2601,Skriftlig_skoleeksamen,2024-12-05 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
FLY-2603,Muntlig_eksamen,2024-11-27 08:00:00,,N/A
FLY-3003,Hjemmeeksamen,2025-05-12 09:00:00,2025-05-26 14:00:00,N/A
FLY-3006,Hjemmeeksamen,2024-11-12 09:00:00,2024-11-26 14:00:00,N/A
FLY-3930,Oppgave,2025-06-02 14:00:00,,N/A
FYS-0001,Hjemmeeksamen,2024-12-16 09:00:00,2024-12-16 12:00:00,N/A
FYS-0100,Skriftlig_skoleeksamen,2024-12-16 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
FYS-1001,Skriftlig_skoleeksamen,2024-12-04 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
FYS-1002,Skriftlig_skoleeksamen,2025-05-26 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
FYS-1003,Hjemmeeksamen,2025-04-03 14:00:00,,N/A
FYS-1003,Hjemmeeksamen,2025-04-25 14:00:00,,N/A
FYS-1008,Skriftlig_skoleeksamen,2024-12-11 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
FYS-1009,Skriftlig_skoleeksamen,2025-05-19 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
FYS-2000,School_exam,2025-06-10 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
FYS-2001,Skriftlig_skoleeksamen,2024-12-12 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
FYS-2006,School_exam,2024-11-28 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
FYS-2009,School_exam,2024-12-10 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
FYS-2010,Off_campus_exam,2025-03-03 09:00:00,2025-03-24 14:00:00,N/A
FYS-2010,School_exam,2025-06-11 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
FYS-2015,Assignment,2024-12-16 14:00:00,,N/A
FYS-2015,Assignment,2025-06-02 14:00:00,,N/A
FYS-2016,Assignment,2024-12-16 14:00:00,,N/A
FYS-2016,Assignment,2025-06-02 14:00:00,,N/A
FYS-2018,School_exam,2025-05-22 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
FYS-2019,School_exam,2024-12-10 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
FYS-2020,School_exam,2024-12-02 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
FYS-2021,School_exam,2024-12-06 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
(BODØ): Posthusgården – Undervisningsrom 138"
FYS-2022,Off_campus_exam,2024-11-15 09:00:00,2024-11-22 14:00:00,N/A
FYS-2022,School_exam,2024-12-12 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
FYS-2023,Skriftlig_skoleeksamen,2025-05-26 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
FYS-2024,School_exam,2025-05-13 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
FYS-3001,Off_campus_exam,2025-03-26 09:00:00,2025-04-09 14:00:00,N/A
FYS-3001,Off_campus_exam,2025-04-22 09:00:00,2025-05-07 14:00:00,N/A
FYS-3012,School_exam,2024-12-16 09:00:00,,"(TROMSO): Teorifagbygget hus 3 – Rom 3.218, lesesal (Tromsø)"
FYS-3023,Oral_exam,2024-12-05 09:00:00,,N/A
FYS-3024,Oral_exam,2024-11-29 09:00:00,,N/A
FYS-3028,School_exam,2024-11-29 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
FYS-3029,Off_campus_exam,2024-11-28 14:00:00,,N/A
FYS-3033,Off_campus_exam,2025-03-31 09:00:00,2025-04-28 14:00:00,N/A
FYS-3034,Oral_exam,2024-12-02 09:00:00,,N/A
FYS-3730,Assignment,2024-12-16 14:00:00,,N/A
FYS-3730,Assignment,2025-06-02 14:00:00,,N/A
FYS-3740,Assignment,2024-12-16 14:00:00,,N/A
FYS-3740,Assignment,2025-06-02 14:00:00,,N/A
FYS-3750,Assignment,2025-06-02 14:00:00,,N/A
